"DOI","publisher","type","created","created_year"
"10.1073/pnas.1609012114","Proceedings of the National Academy of Sciences","journal-article",2017-01-10,2017
"10.1523/jneurosci.0027-17.2017","Society for Neuroscience","journal-article",2017-12-13,2017
"10.1073/pnas.1717519115","Proceedings of the National Academy of Sciences","journal-article",2017-12-19,2017
"10.1091/mbc.e16-06-0461","American Society for Cell Biology (ASCB)","journal-article",2017-02-23,2017
"10.1091/mbc.e16-06-0395","American Society for Cell Biology (ASCB)","journal-article",2016-07-21,2016
"10.15252/embj.201695602","EMBO","journal-article",2017-01-10,2017
"10.1016/j.jtbi.2017.06.037","Elsevier BV","journal-article",2017-06-28,2017
"10.15252/msb.20167137","EMBO","journal-article",2016-12-16,2016
"10.1073/pnas.1718148115","Proceedings of the National Academy of Sciences","journal-article",2018-03-19,2018
"10.1073/pnas.1700557114","Proceedings of the National Academy of Sciences","journal-article",2017-05-12,2017
"10.1016/j.jtbi.2018.03.006","Elsevier BV","journal-article",2018-03-08,2018
"10.1073/pnas.1614501114","Proceedings of the National Academy of Sciences","journal-article",2017-02-23,2017
"10.1098/rsob.160267","The Royal Society","journal-article",2017-01-25,2017
"10.1073/pnas.1616440113","Proceedings of the National Academy of Sciences","journal-article",2016-11-23,2016
"10.1073/pnas.1617268114","Proceedings of the National Academy of Sciences","journal-article",2017-03-22,2017
"10.1073/pnas.1608198113","Proceedings of the National Academy of Sciences","journal-article",2016-10-05,2016
"10.1098/rsif.2017.0748","The Royal Society","journal-article",2017-11-29,2017
"10.1534/g3.116.036228","Genetics Society of America","journal-article",2018-06-20,2018
"10.1073/pnas.1613365113","Proceedings of the National Academy of Sciences","journal-article",2016-10-05,2016
"10.1126/sciadv.1700362","American Association for the Advancement of Science (AAAS)","journal-article",2017-08-03,2017
"10.1073/pnas.1611398113","Proceedings of the National Academy of Sciences","journal-article",2016-11-02,2016
"10.1016/j.neuron.2017.06.010","Elsevier BV","journal-article",2017-06-22,2017
"10.1098/rsbl.2016.0597","The Royal Society","journal-article",2016-10-26,2016
"10.1073/pnas.1608162113","Proceedings of the National Academy of Sciences","journal-article",2016-10-26,2016
"10.1126/sciadv.1601692","American Association for the Advancement of Science (AAAS)","journal-article",2017-03-25,2017
"10.1098/rsos.160740","The Royal Society","journal-article",2016-12-14,2016
"10.1098/rspb.2016.1845","The Royal Society","journal-article",2016-11-23,2016
"10.1126/science.aag1322","American Association for the Advancement of Science (AAAS)","journal-article",2016-11-11,2016
"10.1007/s00285-017-1167-9","Springer Science and Business Media LLC","journal-article",2017-07-29,2017
"10.1073/pnas.1613593114","Proceedings of the National Academy of Sciences","journal-article",2016-12-21,2016
"10.1126/science.aak9704","American Association for the Advancement of Science (AAAS)","journal-article",2017-01-05,2017
"10.1073/pnas.1611861114","Proceedings of the National Academy of Sciences","journal-article",2016-12-14,2016
"10.15252/embj.201696038","EMBO","journal-article",2016-12-28,2016
"10.1083/jcb.201606081","Rockefeller University Press","journal-article",2016-11-23,2016
"10.1073/pnas.1619052114","Proceedings of the National Academy of Sciences","journal-article",2016-12-29,2016
"10.3233/jad-160774","IOS Press","journal-article",2017-02-28,2017
"10.15252/msb.20167295","EMBO","journal-article",2016-12-02,2016
"10.1186/s12860-018-0155-2","Springer Science and Business Media LLC","journal-article",2018-06-07,2018
"10.1073/pnas.1616745113","Proceedings of the National Academy of Sciences","journal-article",2016-11-18,2016
"10.1073/pnas.1605856113","Proceedings of the National Academy of Sciences","journal-article",2016-09-07,2016
"10.1073/pnas.1616749113","Proceedings of the National Academy of Sciences","journal-article",2016-11-08,2016
"10.1038/nprot.2016.180","Springer Science and Business Media LLC","journal-article",2017-01-26,2017
"10.1091/mbc.e16-12-0870","American Society for Cell Biology (ASCB)","journal-article",2017-06-15,2017
"10.1038/s41598-018-36710-8","Springer Science and Business Media LLC","journal-article",2019-01-24,2019
"10.1186/s40425-017-0215-8","BMJ","journal-article",2017-02-15,2017
"10.1073/pnas.1607674113","Proceedings of the National Academy of Sciences","journal-article",2016-09-28,2016
"10.1073/pnas.1614716114","Proceedings of the National Academy of Sciences","journal-article",2017-02-14,2017
"10.1091/mbc.e16-08-0587","American Society for Cell Biology (ASCB)","journal-article",2016-12-09,2016
"10.1126/science.aai8690","American Association for the Advancement of Science (AAAS)","journal-article",2017-02-16,2017
"10.1016/j.jtbi.2018.02.006","Elsevier BV","journal-article",2018-02-21,2018
"10.1073/pnas.1619809114","Proceedings of the National Academy of Sciences","journal-article",2017-02-01,2017
"10.1016/j.tpb.2017.03.002","Elsevier BV","journal-article",2017-03-21,2017
"10.1099/jgv.0.000849","Microbiology Society","journal-article",2017-07-12,2017
"10.1073/pnas.1614557114","Proceedings of the National Academy of Sciences","journal-article",2017-03-29,2017
"10.1073/pnas.1608820113","Proceedings of the National Academy of Sciences","journal-article",2016-10-05,2016
"10.1073/pnas.1619508114","Proceedings of the National Academy of Sciences","journal-article",2017-04-12,2017
"10.1091/mbc.e16-09-0659","American Society for Cell Biology (ASCB)","journal-article",2016-11-03,2016
"10.1186/s12915-017-0427-x","Springer Science and Business Media LLC","journal-article",2017-09-29,2017
"10.1091/mbc.e16-11-0756","American Society for Cell Biology (ASCB)","journal-article",2017-07-13,2017
"10.1073/pnas.1701136114","Proceedings of the National Academy of Sciences","journal-article",2017-10-03,2017
"10.1073/pnas.1715806115","Proceedings of the National Academy of Sciences","journal-article",2018-04-17,2018
"10.1073/pnas.1614048113","Proceedings of the National Academy of Sciences","journal-article",2016-11-02,2016
"10.1534/genetics.116.195214","Genetics Society of America","journal-article",2017-01-19,2017
"10.1073/pnas.1617782114","Proceedings of the National Academy of Sciences","journal-article",2017-04-25,2017
"10.1098/rsob.160272","The Royal Society","journal-article",2016-12-21,2016
"10.15252/msb.20167323","EMBO","journal-article",2017-01-31,2017
"10.1073/pnas.1616755114","Proceedings of the National Academy of Sciences","journal-article",2017-06-21,2017
"10.1073/pnas.1616438114","Proceedings of the National Academy of Sciences","journal-article",2017-03-29,2017
"10.15252/embr.201643587","EMBO","journal-article",2017-06-28,2017
"10.1098/rspb.2016.2381","The Royal Society","journal-article",2017-01-18,2017
"10.1126/science.aaj2038","American Association for the Advancement of Science (AAAS)","journal-article",2017-03-02,2017
"10.1073/pnas.1617384114","Proceedings of the National Academy of Sciences","journal-article",2017-06-21,2017
"10.1111/nph.14443","Wiley","journal-article",2017-01-24,2017
"10.1073/pnas.1618744114","Proceedings of the National Academy of Sciences","journal-article",2017-04-26,2017
"10.1098/rstb.2016.0153","The Royal Society","journal-article",2017-01-17,2017
"10.1126/sciadv.1601959","American Association for the Advancement of Science (AAAS)","journal-article",2017-02-11,2017
"10.1083/jcb.201604095","Rockefeller University Press","journal-article",2016-10-24,2016
"10.1126/scitranslmed.aag1166","American Association for the Advancement of Science (AAAS)","journal-article",2017-03-29,2017
"10.1534/genetics.116.194597","Genetics Society of America","journal-article",2017-01-19,2017
"10.1098/rsos.160712","The Royal Society","journal-article",2016-12-14,2016
"10.1073/pnas.1615536114","Proceedings of the National Academy of Sciences","journal-article",2017-02-22,2017
"10.1091/mbc.e16-09-0674","American Society for Cell Biology (ASCB)","journal-article",2017-10-19,2017
"10.1073/pnas.1615269114","Proceedings of the National Academy of Sciences","journal-article",2017-02-08,2017
"10.1083/jcb.201806161","Rockefeller University Press","journal-article",2018-10-01,2018
"10.1091/mbc.e16-06-0473","American Society for Cell Biology (ASCB)","journal-article",2016-09-22,2016
"10.1091/mbc.e16-07-0536","American Society for Cell Biology (ASCB)","journal-article",2017-04-13,2017
"10.1083/jcb.201609095","Rockefeller University Press","journal-article",2017-05-16,2017
"10.1091/mbc.e16-09-0644","American Society for Cell Biology (ASCB)","journal-article",2017-05-25,2017
"10.1109/tcbb.2018.2814039","Institute of Electrical and Electronics Engineers (IEEE)","journal-article",2018-03-08,2018
"10.15252/msb.20188497","EMBO","journal-article",2019-03-14,2019
"10.1073/pnas.1618041114","Proceedings of the National Academy of Sciences","journal-article",2017-04-12,2017
"10.1073/pnas.1617397114","Proceedings of the National Academy of Sciences","journal-article",2017-05-31,2017
"10.15252/embr.201643598","EMBO","journal-article",2017-03-24,2017
"10.1098/rspb.2017.0125","The Royal Society","journal-article",2017-03-08,2017
"10.1534/genetics.116.196220","Genetics Society of America","journal-article",2017-01-21,2017
"10.1073/pnas.1618065114","Proceedings of the National Academy of Sciences","journal-article",2017-02-22,2017
"10.1007/s11692-018-9467-6","Springer Science and Business Media LLC","journal-article",2019-01-02,2019
"10.1126/sciadv.1602404","American Association for the Advancement of Science (AAAS)","journal-article",2017-05-25,2017
"10.1126/science.aak9995","American Association for the Advancement of Science (AAAS)","journal-article",2017-02-16,2017
"10.1098/rsos.160830","The Royal Society","journal-article",2017-03-01,2017
"10.1126/science.aaf1292","American Association for the Advancement of Science (AAAS)","journal-article",2017-03-10,2017
"10.1126/sciadv.1602878","American Association for the Advancement of Science (AAAS)","journal-article",2017-07-13,2017
"10.1016/j.neubiorev.2017.10.001","Elsevier BV","journal-article",2017-10-05,2017
"10.1073/pnas.1700241114","Proceedings of the National Academy of Sciences","journal-article",2017-02-15,2017
"10.1126/science.aak9973","American Association for the Advancement of Science (AAAS)","journal-article",2017-02-16,2017
"10.1073/pnas.1616892114","Proceedings of the National Academy of Sciences","journal-article",2017-03-01,2017
"10.1098/rsos.161067","The Royal Society","journal-article",2017-04-05,2017
"10.1098/rspb.2016.2340","The Royal Society","journal-article",2017-02-23,2017
"10.1073/pnas.1615708114","Proceedings of the National Academy of Sciences","journal-article",2017-05-17,2017
"10.1073/pnas.1704442114","Proceedings of the National Academy of Sciences","journal-article",2017-05-06,2017
"10.1073/pnas.1618555114","Proceedings of the National Academy of Sciences","journal-article",2017-02-22,2017
"10.1186/s13059-019-1784-2","Springer Science and Business Media LLC","journal-article",2019-08-28,2019
"10.1091/mbc.e16-10-0695","American Society for Cell Biology (ASCB)","journal-article",2017-04-13,2017
"10.1098/rspb.2017.1268","The Royal Society","journal-article",2017-08-30,2017
"10.1177/2472555217696797","SAGE Publications","journal-article",2017-05-26,2017
"10.1098/rsos.160790","The Royal Society","journal-article",2017-08-23,2017
"10.1099/mic.0.000418","Microbiology Society","journal-article",2016-12-30,2016
"10.1083/jcb.201609114","Rockefeller University Press","journal-article",2017-09-22,2017
"10.1098/rspb.2017.0914","The Royal Society","journal-article",2017-06-14,2017
"10.1083/jcb.201610039","Rockefeller University Press","journal-article",2017-10-09,2017
"10.1093/icesjms/fsx015","Oxford University Press (OUP)","journal-article",2017-01-30,2017
"10.1016/j.mbs.2017.09.002","Elsevier BV","journal-article",2017-09-28,2017
"10.1073/pnas.1705762114","Proceedings of the National Academy of Sciences","journal-article",2017-08-22,2017
"10.1073/pnas.1616702114","Proceedings of the National Academy of Sciences","journal-article",2017-02-09,2017
"10.1098/rsob.160139","The Royal Society","journal-article",2016-10-19,2016
"10.15252/msb.20167456","EMBO","journal-article",2017-04-25,2017
"10.3233/jad-170448","IOS Press","journal-article",2017-07-18,2017
"10.1126/science.aal2014","American Association for the Advancement of Science (AAAS)","journal-article",2017-02-21,2017
"10.1126/science.aam6393","American Association for the Advancement of Science (AAAS)","journal-article",2017-05-19,2017
"10.1098/rsif.2016.0993","The Royal Society","journal-article",2017-02-23,2017
"10.1073/pnas.1714044115","Proceedings of the National Academy of Sciences","journal-article",2018-06-29,2018
"10.1080/01621459.2018.1498347","Informa UK Limited","journal-article",2018-07-19,2018
"10.1016/j.biopsych.2017.01.017","Elsevier BV","journal-article",2017-02-08,2017
"10.1098/rsos.161085","The Royal Society","journal-article",2017-03-22,2017
"10.1098/rsif.2016.0906","The Royal Society","journal-article",2017-02-23,2017
"10.1073/pnas.1620608114","Proceedings of the National Academy of Sciences","journal-article",2017-07-04,2017
"10.15252/msb.20167449","EMBO","journal-article",2017-05-11,2017
"10.1200/cci.17.00018","American Society of Clinical Oncology (ASCO)","journal-article",2017-08-04,2017
"10.1073/pnas.1702041114","Proceedings of the National Academy of Sciences","journal-article",2017-07-12,2017
"10.3762/bjnano.8.125","Beilstein Institut","journal-article",2017-06-09,2017
"10.1016/j.bbrc.2017.08.010","Elsevier BV","journal-article",2017-08-09,2017
"10.1098/rsif.2016.0938","The Royal Society","journal-article",2017-04-05,2017
"10.1098/rsif.2016.1003","The Royal Society","journal-article",2017-03-01,2017
"10.1073/pnas.1710351114","Proceedings of the National Academy of Sciences","journal-article",2017-10-31,2017
"10.15252/embj.201696048","EMBO","journal-article",2017-05-12,2017
"10.1098/rsif.2017.0921","The Royal Society","journal-article",2018-03-21,2018
"10.1098/rsif.2016.1039","The Royal Society","journal-article",2017-04-26,2017
"10.1098/rspb.2016.2672","The Royal Society","journal-article",2017-04-12,2017
"10.1073/pnas.1614395114","Proceedings of the National Academy of Sciences","journal-article",2017-08-08,2017
"10.1162/netn_a_00046","MIT Press - Journals","journal-article",2018-02-22,2018
"10.12688/f1000research.11408.1","F1000 Research Ltd","journal-article",2017-05-02,2017
